Origin,Destination,OriginLat,OriginLon,DestLat,DestLon,TRIP_TYPE,Direction,Commute_SOV,Commute_Carpool,Commute_Transit,Commute_Walk,Commute_Bicycle,Commute_Taxi,Commute_WorkAtHome,Commute_Other,Commute_Total
9,2502513035248E,42.3577921799744,-71.0518956224311,42.3576143996278,-71.057887003006,Downtown_to_Outside,Outbound,1,0,1,1,0,0,0,0,3
10,2502513035250A,42.3595208653036,-71.05240742797,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,13,3,35,2,0,0,0,0,53
11,2502513035250A,42.3608320384578,-71.0536968259314,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,12,2,31,2,0,0,0,0,47
12,2502513035250A,42.3615462020213,-71.0551487761713,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,12,3,33,2,0,0,0,0,50
13,2502513035250A,42.3579406688664,-71.0627095332243,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,28,6,77,6,1,0,0,0,118
1A,2502513035250A,42.3610766265916,-71.0620480807913,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,23,5,64,5,1,0,0,0,98
2502513035031A,2502513035250A,42.3612968692389,-71.0608577036591,42.3577831883957,-71.0596766516929,Downtown_to_Downtown,Inbound,0,0,0,2,0,0,0,0,2
2502513035248A,2502513035250A,42.3575800785139,-71.0573322704969,42.3577831883957,-71.0596766516929,Downtown_to_Downtown,Inbound,0,0,0,4,0,0,0,0,4
2A,2502513035250A,42.362536730748,-71.0586248901797,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,32,7,86,6,1,0,0,0,132
4,2502513035250A,42.3550711167818,-71.0583963559651,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,13,3,36,3,0,0,0,0,55
5,2502513035250A,42.3550648824658,-71.0575431419387,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,13,3,37,3,1,0,0,0,57
6,2502513035250A,42.3545860747511,-71.056348727291,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,13,3,36,3,1,0,0,0,56
7,2502513035250A,42.3552337670812,-71.0540068230152,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,7,2,19,1,0,0,0,0,29
9,2502513035250A,42.3577921799744,-71.0518956224311,42.3577831883957,-71.0596766516929,Outside_to_Downtown,Inbound,12,3,34,2,0,0,0,0,51
10,2502513035250B,42.3595208653036,-71.05240742797,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,13,3,35,2,0,0,0,0,53
11,2502513035250B,42.3608320384578,-71.0536968259314,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,12,2,31,2,0,0,0,0,47
12,2502513035250B,42.3615462020213,-71.0551487761713,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,12,3,33,2,0,0,0,0,50
13,2502513035250B,42.3579406688664,-71.0627095332243,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,28,6,77,6,1,0,0,0,118
1A,2502513035250B,42.3610766265916,-71.0620480807913,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,23,5,64,5,1,0,0,0,98
2502513035031B,2502513035250B,42.3608502523351,-71.060867565682,42.3569846170418,-71.0603188231899,Downtown_to_Downtown,Inbound,0,0,0,2,0,0,0,0,2
2502513035248B,2502513035250B,42.358862788777,-71.0572271158143,42.3569846170418,-71.0603188231899,Downtown_to_Downtown,Inbound,0,0,0,4,0,0,0,0,4
2A,2502513035250B,42.362536730748,-71.0586248901797,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,32,7,86,6,1,0,0,0,132
4,2502513035250B,42.3550711167818,-71.0583963559651,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,13,3,36,3,0,0,0,0,55
5,2502513035250B,42.3550648824658,-71.0575431419387,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,13,3,37,3,1,0,0,0,57
6,2502513035250B,42.3545860747511,-71.056348727291,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,13,3,36,3,1,0,0,0,56
7,2502513035250B,42.3552337670812,-71.0540068230152,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,7,2,19,1,0,0,0,0,29
9,2502513035250B,42.3577921799744,-71.0518956224311,42.3569846170418,-71.0603188231899,Outside_to_Downtown,Inbound,12,3,34,2,0,0,0,0,51
10,2502513035250C,42.3595208653036,-71.05240742797,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,13,3,35,2,0,0,0,0,53
11,2502513035250C,42.3608320384578,-71.0536968259314,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,12,2,31,2,0,0,0,0,47
12,2502513035250C,42.3615462020213,-71.0551487761713,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,12,3,33,2,0,0,0,0,50
13,2502513035250C,42.3579406688664,-71.0627095332243,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,28,6,77,6,1,0,0,0,118
1A,2502513035250C,42.3610766265916,-71.0620480807913,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,23,5,64,5,1,0,0,0,98
2502513035031C,2502513035250C,42.3591047883165,-71.0589716505127,42.3578051316514,-71.0606317691638,Downtown_to_Downtown,Inbound,0,0,0,2,0,0,0,0,2
2502513035248C,2502513035250C,42.3584985480226,-71.056987892843,42.3578051316514,-71.0606317691638,Downtown_to_Downtown,Inbound,0,0,0,4,0,0,0,0,4
2A,2502513035250C,42.362536730748,-71.0586248901797,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,32,7,86,6,1,0,0,0,132
4,2502513035250C,42.3550711167818,-71.0583963559651,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,13,3,36,3,0,0,0,0,55
5,2502513035250C,42.3550648824658,-71.0575431419387,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,13,3,37,3,1,0,0,0,57
6,2502513035250C,42.3545860747511,-71.056348727291,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,13,3,36,3,1,0,0,0,56
7,2502513035250C,42.3552337670812,-71.0540068230152,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,7,2,19,1,0,0,0,0,29
9,2502513035250C,42.3577921799744,-71.0518956224311,42.3578051316514,-71.0606317691638,Outside_to_Downtown,Inbound,12,3,34,2,0,0,0,0,51
10,2502513035250D,42.3595208653036,-71.05240742797,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,13,3,35,2,0,0,0,0,53
11,2502513035250D,42.3608320384578,-71.0536968259314,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,12,2,31,2,0,0,0,0,47
12,2502513035250D,42.3615462020213,-71.0551487761713,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,12,3,33,2,0,0,0,0,50
13,2502513035250D,42.3579406688664,-71.0627095332243,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,28,6,77,6,1,0,0,0,118
1A,2502513035250D,42.3610766265916,-71.0620480807913,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,23,5,64,5,1,0,0,0,98
2502513035031D,2502513035250D,42.3624271939185,-71.0585220684271,42.3567093957102,-71.0602383704509,Downtown_to_Downtown,Inbound,0,0,0,2,0,0,0,0,2
2502513035248D,2502513035250D,42.3575958097756,-71.0564122809594,42.3567093957102,-71.0602383704509,Downtown_to_Downtown,Inbound,0,0,0,4,0,0,0,0,4
2A,2502513035250D,42.362536730748,-71.0586248901797,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,32,7,86,6,1,0,0,0,132
4,2502513035250D,42.3550711167818,-71.0583963559651,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,13,3,36,3,0,0,0,0,55
5,2502513035250D,42.3550648824658,-71.0575431419387,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,13,3,37,3,1,0,0,0,57
6,2502513035250D,42.3545860747511,-71.056348727291,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,13,3,36,3,1,0,0,0,56
7,2502513035250D,42.3552337670812,-71.0540068230152,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,7,2,19,1,0,0,0,0,29
9,2502513035250D,42.3577921799744,-71.0518956224311,42.3567093957102,-71.0602383704509,Outside_to_Downtown,Inbound,12,3,34,2,0,0,0,0,51
10,2502513035250E,42.3595208653036,-71.05240742797,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,13,3,35,2,0,0,0,0,53
11,2502513035250E,42.3608320384578,-71.0536968259314,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,12,2,31,2,0,0,0,0,47
12,2502513035250E,42.3615462020213,-71.0551487761713,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,12,3,33,2,0,0,0,0,50
13,2502513035250E,42.3579406688664,-71.0627095332243,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,28,6,77,6,1,0,0,0,118
1A,2502513035250E,42.3610766265916,-71.0620480807913,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,23,5,64,5,1,0,0,0,98
2502513035031E,2502513035250E,42.3602504487467,-71.0572897790384,42.3576897728147,-71.0593122027017,Downtown_to_Downtown,Inbound,0,0,0,2,0,0,0,0,2
2502513035248E,2502513035250E,42.3576143996278,-71.057887003006,42.3576897728147,-71.0593122027017,Downtown_to_Downtown,Inbound,0,0,0,4,0,0,0,0,4
2A,2502513035250E,42.362536730748,-71.0586248901797,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,32,7,86,6,1,0,0,0,132
4,2502513035250E,42.3550711167818,-71.0583963559651,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,13,3,36,3,0,0,0,0,55
5,2502513035250E,42.3550648824658,-71.0575431419387,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,13,3,37,3,1,0,0,0,57
6,2502513035250E,42.3545860747511,-71.056348727291,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,13,3,36,3,1,0,0,0,56
7,2502513035250E,42.3552337670812,-71.0540068230152,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,7,2,19,1,0,0,0,0,29
9,2502513035250E,42.3577921799744,-71.0518956224311,42.3576897728147,-71.0593122027017,Outside_to_Downtown,Inbound,12,3,34,2,0,0,0,0,51
10,2502513035251A,42.3595208653036,-71.05240742797,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
11,2502513035251A,42.3608320384578,-71.0536968259314,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,5,1,15,2,0,0,0,0,23
12,2502513035251A,42.3615462020213,-71.0551487761713,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,5,1,16,2,0,0,0,0,24
13,2502513035251A,42.3579406688664,-71.0627095332243,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,12,3,38,5,0,0,0,0,58
1A,2502513035251A,42.3610766265916,-71.0620480807913,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,10,3,32,4,0,0,0,0,49
2A,2502513035251A,42.362536730748,-71.0586248901797,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,14,4,43,6,0,0,0,0,67
4,2502513035251A,42.3550711167818,-71.0583963559651,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
5,2502513035251A,42.3550648824658,-71.0575431419387,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
6,2502513035251A,42.3545860747511,-71.056348727291,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
7,2502513035251A,42.3552337670812,-71.0540068230152,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,3,1,9,1,0,0,0,0,14
9,2502513035251A,42.3577921799744,-71.0518956224311,42.3581854685516,-71.0613220984585,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
10,2502513035251B,42.3595208653036,-71.05240742797,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
11,2502513035251B,42.3608320384578,-71.0536968259314,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,5,1,15,2,0,0,0,0,23
12,2502513035251B,42.3615462020213,-71.0551487761713,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,5,1,16,2,0,0,0,0,24
13,2502513035251B,42.3579406688664,-71.0627095332243,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,12,3,38,5,0,0,0,0,58
1A,2502513035251B,42.3610766265916,-71.0620480807913,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,10,3,32,4,0,0,0,0,49
2A,2502513035251B,42.362536730748,-71.0586248901797,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,14,4,43,6,0,0,0,0,67
4,2502513035251B,42.3550711167818,-71.0583963559651,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
5,2502513035251B,42.3550648824658,-71.0575431419387,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
6,2502513035251B,42.3545860747511,-71.056348727291,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
7,2502513035251B,42.3552337670812,-71.0540068230152,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,3,1,9,1,0,0,0,0,14
9,2502513035251B,42.3577921799744,-71.0518956224311,42.3573660201768,-71.0610740429593,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
10,2502513035251C,42.3595208653036,-71.05240742797,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
11,2502513035251C,42.3608320384578,-71.0536968259314,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,5,1,15,2,0,0,0,0,23
12,2502513035251C,42.3615462020213,-71.0551487761713,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,5,1,16,2,0,0,0,0,24
13,2502513035251C,42.3579406688664,-71.0627095332243,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,12,3,38,5,0,0,0,0,58
1A,2502513035251C,42.3610766265916,-71.0620480807913,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,10,3,32,4,0,0,0,0,49
2A,2502513035251C,42.362536730748,-71.0586248901797,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,14,4,43,6,0,0,0,0,67
4,2502513035251C,42.3550711167818,-71.0583963559651,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
5,2502513035251C,42.3550648824658,-71.0575431419387,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
6,2502513035251C,42.3545860747511,-71.056348727291,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
7,2502513035251C,42.3552337670812,-71.0540068230152,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,3,1,9,1,0,0,0,0,14
9,2502513035251C,42.3577921799744,-71.0518956224311,42.358261002992,-71.0616047259007,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
10,2502513035251D,42.3595208653036,-71.05240742797,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
11,2502513035251D,42.3608320384578,-71.0536968259314,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,5,1,15,2,0,0,0,0,23
12,2502513035251D,42.3615462020213,-71.0551487761713,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,5,1,16,2,0,0,0,0,24
13,2502513035251D,42.3579406688664,-71.0627095332243,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,12,3,38,5,0,0,0,0,58
1A,2502513035251D,42.3610766265916,-71.0620480807913,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,10,3,32,4,0,0,0,0,49
2A,2502513035251D,42.362536730748,-71.0586248901797,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,14,4,43,6,0,0,0,0,67
4,2502513035251D,42.3550711167818,-71.0583963559651,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
5,2502513035251D,42.3550648824658,-71.0575431419387,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
6,2502513035251D,42.3545860747511,-71.056348727291,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
7,2502513035251D,42.3552337670812,-71.0540068230152,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,3,1,9,1,0,0,0,0,14
9,2502513035251D,42.3577921799744,-71.0518956224311,42.3565715407765,-71.0599228721877,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
10,2502513035251E,42.3595208653036,-71.05240742797,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
11,2502513035251E,42.3608320384578,-71.0536968259314,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,5,1,15,2,0,0,0,0,23
12,2502513035251E,42.3615462020213,-71.0551487761713,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,5,1,16,2,0,0,0,0,24
13,2502513035251E,42.3579406688664,-71.0627095332243,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,12,3,38,5,0,0,0,0,58
1A,2502513035251E,42.3610766265916,-71.0620480807913,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,10,3,32,4,0,0,0,0,49
2A,2502513035251E,42.362536730748,-71.0586248901797,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,14,4,43,6,0,0,0,0,67
4,2502513035251E,42.3550711167818,-71.0583963559651,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
5,2502513035251E,42.3550648824658,-71.0575431419387,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
6,2502513035251E,42.3545860747511,-71.056348727291,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,6,1,18,2,0,0,0,0,27
7,2502513035251E,42.3552337670812,-71.0540068230152,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,3,1,9,1,0,0,0,0,14
9,2502513035251E,42.3577921799744,-71.0518956224311,42.3580012202262,-71.0604413722719,Outside_to_Downtown,Inbound,5,1,17,2,0,0,0,0,25
2502513035030A,2B,42.3613032252968,-71.055855733886,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,106,8,184,23,4,0,0,3,328
2502513035030B,2B,42.3602297100834,-71.0571507525239,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,106,8,184,23,4,0,0,3,328
2502513035030C,2B,42.361693756478,-71.0573003877846,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,106,8,184,23,4,0,0,3,328
2502513035030D,2B,42.3610462741794,-71.0569576500934,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,106,8,184,23,4,0,0,3,328
2502513035030E,2B,42.3612384100877,-71.0574635757995,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,106,8,184,23,4,0,0,3,328
2502513035031A,2B,42.3612968692389,-71.0608577036591,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,79,16,141,15,1,1,0,3,256
2502513035031A,2B,42.3612968692389,-71.0608577036591,42.3625902686207,-71.0584785533279,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031B,2B,42.3608502523351,-71.060867565682,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,79,16,141,15,1,1,0,3,256
2502513035031B,2B,42.3608502523351,-71.060867565682,42.3625902686207,-71.0584785533279,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031C,2B,42.3591047883165,-71.0589716505127,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,79,16,141,15,1,1,0,3,256
2502513035031C,2B,42.3591047883165,-71.0589716505127,42.3625902686207,-71.0584785533279,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031D,2B,42.3624271939185,-71.0585220684271,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,79,16,141,15,1,1,0,3,256
2502513035031D,2B,42.3624271939185,-71.0585220684271,42.3625902686207,-71.0584785533279,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035031E,2B,42.3602504487467,-71.0572897790384,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,79,16,141,15,1,1,0,3,256
2502513035031E,2B,42.3602504487467,-71.0572897790384,42.3625902686207,-71.0584785533279,Downtown_to_Outside,Inbound,0,0,1,0,0,0,0,0,1
2502513035195A,2B,42.3557397198625,-71.0589192513441,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,75,13,216,16,3,0,0,1,324
2502513035195B,2B,42.3555288445115,-71.056570919321,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,75,13,216,16,3,0,0,1,324
2502513035195C,2B,42.3563819774574,-71.0594890328151,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,75,13,216,16,3,0,0,1,324
2502513035195D,2B,42.3554726646196,-71.0573512297149,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,75,13,216,16,3,0,0,1,324
2502513035195E,2B,42.3554898224295,-71.0580216281854,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,75,13,216,16,3,0,0,1,324
2502513035208A,2B,42.3564448456566,-71.0582078415114,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,109,25,265,28,4,2,0,2,435
2502513035208B,2B,42.3560705619376,-71.0548768366899,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,109,25,265,28,4,2,0,2,435
2502513035208C,2B,42.3573058283414,-71.0536154393588,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,109,25,265,28,4,2,0,2,435
2502513035208D,2B,42.3556632309918,-71.0556852638313,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,109,25,265,28,4,2,0,2,435
2502513035208E,2B,42.3566079129288,-71.053928727948,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,109,25,265,28,4,2,0,2,435
2502513035223A,2B,42.3582629765763,-71.0527615874302,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,72,12,110,15,0,0,0,3,212
2502513035223A,2B,42.3582629765763,-71.0527615874302,42.3625902686207,-71.0584785533279,Downtown_to_Outside,Inbound,0,0,0,1,0,0,0,0,1
2502513035223B,2B,42.3568366644974,-71.0534539054153,42.3625902686207,-71.0584785533279,Outside_to_Downtown,Outbound,72,12,110,15,0,0,0,3,212
